         9x4M-LH                  (9x4M-LH.dat)
         v2022-0915
         Simulation Date: 11/15/2023

         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS: (Underwater)
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Vtip (tip speed, fps)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =        100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1000      0.0312       8.758     131.423     295.540    6530.533      14.848    1314.564      20.526      164.20     593090.    0.8092
        0.75      0.0211      0.0659      0.0981      0.0314       8.828     132.476     289.870    6582.849      14.967    1289.341      19.973      164.20     593477.    0.7797
        1.51      0.0423      0.1283      0.0961      0.0316       8.887     133.367     283.853    6627.122      15.068    1262.577      19.427      164.22     593889.    0.7505
        2.26      0.0634      0.1871      0.0939      0.0318       8.934     134.065     277.479    6661.808      15.147    1234.228      18.892      164.23     594327.    0.7216
        3.01      0.0845      0.2426      0.0916      0.0319       8.965     134.540     270.732    6685.418      15.200    1204.216      18.368      164.26     594791.    0.6930
        3.77      0.1057      0.2948      0.0892      0.0320       8.980     134.758     263.594    6696.271      15.225    1172.466      17.854      164.29     595284.    0.6647
        4.52      0.1268      0.3438      0.0866      0.0320       8.975     134.688     256.052    6692.779      15.217    1138.918      17.353      164.33     595805.    0.6367
        5.27      0.1479      0.3897      0.0840      0.0319       8.949     134.297     248.095    6673.339      15.173    1103.526      16.862      164.38     596355.    0.6090
        6.03      0.1691      0.4328      0.0811      0.0317       8.900     133.554     239.720    6636.445      15.089    1066.276      16.384      164.44     596934.    0.5817
        6.78      0.1902      0.4730      0.0782      0.0314       8.825     132.438     230.941    6580.988      14.963    1027.224      15.917      164.50     597544.    0.5546
        7.53      0.2114      0.5105      0.0751      0.0311       8.725     130.934     221.779    6506.223      14.793     986.471      15.461      164.57     598186.    0.5280
        8.28      0.2325      0.5454      0.0718      0.0306       8.598     129.028     212.257    6411.535      14.578     944.119      15.016      164.65     598858.    0.5016
        9.04      0.2536      0.5777      0.0685      0.0301       8.444     126.710     202.397    6296.323      14.316     900.261      14.580      164.73     599563.    0.4756
        9.79      0.2748      0.6075      0.0650      0.0294       8.261     123.965     192.216    6159.945      14.006     854.976      14.153      164.83     600300.    0.4499
       10.54      0.2959      0.6349      0.0615      0.0287       8.048     120.782     181.731    6001.755      13.646     808.339      13.734      164.93     601070.    0.4245
       11.30      0.3170      0.6598      0.0579      0.0278       7.806     117.146     170.957    5821.077      13.235     760.418      13.321      165.03     601873.    0.3994
       12.05      0.3382      0.6821      0.0541      0.0268       7.533     113.044     159.910    5617.251      12.772     711.279      12.912      165.15     602711.    0.3744
       12.80      0.3593      0.7020      0.0503      0.0257       7.228     108.463     148.603    5389.638      12.254     660.986      12.506      165.27     603583.    0.3496
       13.56      0.3804      0.7191      0.0464      0.0245       6.890     103.392     137.052    5137.643      11.681     609.607      12.099      165.40     604490.    0.3248
       14.31      0.4016      0.7334      0.0424      0.0232       6.518      97.819     125.272    4860.719      11.052     557.211      11.690      165.54     605432.    0.3000
       15.06      0.4227      0.7444      0.0383      0.0218       6.113      91.735     113.281    4558.417      10.364     503.874      11.272      165.68     606410.    0.2751
       15.82      0.4438      0.7516      0.0342      0.0202       5.673      85.134     101.097    4230.394       9.618     449.680      10.839      165.83     607424.    0.2499
       16.57      0.4650      0.7543      0.0300      0.0185       5.198      78.011      88.742    3876.435       8.814     394.723      10.383      165.99     608474.    0.2243
       17.32      0.4861      0.7511      0.0258      0.0167       4.689      70.365      76.240    3496.528       7.950     339.116       9.890      166.15     609561.    0.1980
       18.08      0.5073      0.7398      0.0215      0.0148       4.145      62.202      63.621    3090.863       7.028     282.986       9.336      166.33     610684.    0.1708
       18.83      0.5284      0.7167      0.0172      0.0127       3.567      53.529      50.918    2659.917       6.048     226.485       8.683      166.51     611844.    0.1421
       19.58      0.5495      0.6743      0.0129      0.0105       2.956      44.363      38.172    2204.445       5.012     169.787       7.854      166.69     613040.    0.1113
       20.34      0.5707      0.5958      0.0086      0.0082       2.314      34.723      25.421    1725.421       3.923     113.072       6.683      166.89     614270.    0.0773
       21.09      0.5918      0.4349      0.0043      0.0058       1.640      24.613      12.684    1223.062       2.781      56.419       4.704      167.09     615522.    0.0384
       21.84      0.6129



         PROP RPM =       4300

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1000      0.0312       9.387     137.597     309.791    7000.111      15.546    1377.952      20.073      168.11     607211.    0.8101
        0.77      0.0211      0.0660      0.0981      0.0314       9.463     138.702     303.847    7056.326      15.670    1351.510      19.531      168.11     607607.    0.7806
        1.54      0.0423      0.1285      0.0961      0.0316       9.526     139.637     297.539    7103.895      15.776    1323.452      18.997      168.13     608029.    0.7514
        2.31      0.0634      0.1874      0.0939      0.0318       9.576     140.370     290.857    7141.193      15.859    1293.733      18.474      168.14     608477.    0.7224
        3.08      0.0846      0.2429      0.0916      0.0319       9.611     140.869     283.784    7166.564      15.915    1262.270      17.961      168.17     608953.    0.6938
        3.86      0.1057      0.2951      0.0892      0.0319       9.626     141.099     276.300    7178.271      15.941    1228.984      17.458      168.21     609457.    0.6654
        4.63      0.1268      0.3442      0.0866      0.0319       9.621     141.026     268.393    7174.577      15.933    1193.814      16.968      168.25     609991.    0.6374
        5.40      0.1480      0.3902      0.0840      0.0318       9.593     140.617     260.052    7153.741      15.887    1156.709      16.488      168.30     610554.    0.6097
        6.17      0.1691      0.4333      0.0811      0.0317       9.540     139.839     251.272    7114.177      15.799    1117.657      16.020      168.35     611148.    0.5823
        6.94      0.1902      0.4736      0.0782      0.0314       9.460     138.669     242.067    7054.678      15.667    1076.715      15.563      168.42     611773.    0.5552
        7.71      0.2114      0.5111      0.0750      0.0310       9.353     137.092     232.461    6974.436      15.489    1033.988      15.118      168.49     612429.    0.5285
        8.48      0.2325      0.5461      0.0718      0.0306       9.217     135.095     222.479    6872.810      15.263     989.587      14.682      168.57     613118.    0.5022
        9.25      0.2537      0.5784      0.0685      0.0300       9.051     132.664     212.142    6749.137      14.988     943.606      14.257      168.66     613839.    0.4762
       10.03      0.2748      0.6083      0.0650      0.0294       8.854     129.786     201.468    6602.743      14.663     896.130      13.840      168.75     614594.    0.4504
       10.80      0.2959      0.6357      0.0615      0.0286       8.627     126.448     190.476    6432.908      14.286     847.236      13.430      168.85     615382.    0.4250
       11.57      0.3171      0.6606      0.0578      0.0278       8.367     122.635     179.181    6238.938      13.855     796.997      13.026      168.96     616205.    0.3998
       12.34      0.3382      0.6831      0.0541      0.0268       8.073     118.333     167.599    6020.089      13.369     745.479      12.627      169.08     617063.    0.3748
       13.11      0.3594      0.7030      0.0503      0.0257       7.745     113.529     155.745    5775.704      12.826     692.753      12.231      169.21     617956.    0.3500
