         11x6M-LH                 (11x6M-LH.dat)
         v2022-0915
         Simulation Date: 11/14/2023

         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS: (Underwater)
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Vtip (tip speed, fps)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =        100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       14.37      0.3956      0.7171      0.0641      0.0354      15.738     283.415     294.526   11735.959      32.020    1310.050      11.383      168.70     752353.    0.3662
       15.27      0.4203      0.7379      0.0595      0.0339      15.095     271.825     273.585   11256.020      30.711    1216.905      11.024      168.87     753817.    0.3418
       16.17      0.4450      0.7562      0.0549      0.0323      14.373     258.824     252.147   10717.656      29.242    1121.549      10.671      169.05     755343.    0.3176
       17.06      0.4697      0.7720      0.0501      0.0305      13.571     244.395     230.256   10120.167      27.612    1024.179      10.320      169.24     756930.    0.2935
       17.96      0.4945      0.7849      0.0453      0.0285      12.690     228.525     207.958    9463.037      25.819     924.997       9.968      169.44     758580.    0.2695
       18.86      0.5192      0.7945      0.0403      0.0264      11.729     211.211     185.301    8746.051      23.862     824.221       9.610      169.65     760293.    0.2452
       19.76      0.5439      0.8003      0.0353      0.0240      10.687     192.454     162.340    7969.361      21.743     722.089       9.239      169.87     762068.    0.2207
       20.66      0.5686      0.8011      0.0303      0.0215       9.566     172.273     139.137    7133.668      19.463     618.880       8.847      170.10     763907.    0.1956
       21.55      0.5934      0.7951      0.0252      0.0188       8.368     150.700     115.764    6240.361      17.026     514.917       8.414      170.34     765809.    0.1697
       22.45      0.6181      0.7788      0.0201      0.0159       7.096     127.789      92.305    5291.612      14.437     410.572       7.912      170.59     767773.    0.1425
       23.35      0.6428      0.7451      0.0150      0.0129       5.753     103.609      68.849    4290.364      11.706     306.240       7.279      170.84     769801.    0.1132
       24.25      0.6675      0.6768      0.0099      0.0098       4.345      78.238      45.476    3239.767       8.839     202.275       6.367      171.11     771887.    0.0805
       25.15      0.6923      0.5187      0.0048      0.0065       2.871      51.707      22.212    2141.148       5.842      98.800       4.705      171.39     774016.    0.0416
       26.04      0.7170



         PROP RPM =       3600

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1143      0.0383      18.523     324.304     555.519   13812.821      36.640    2470.950      18.242      172.16     757845.    0.8060
        0.92      0.0247      0.0717      0.1125      0.0388      18.781     328.820     546.614   14005.184      37.150    2431.337      17.703      172.16     758438.    0.7759
        1.85      0.0495      0.1391      0.1105      0.0393      19.022     333.041     537.049   14184.945      37.627    2388.793      17.172      172.18     759080.    0.7460
        2.77      0.0742      0.2023      0.1084      0.0397      19.241     336.873     526.789   14348.182      38.060    2343.159      16.653      172.21     759770.    0.7165
        3.70      0.0989      0.2615      0.1061      0.0401      19.432     340.220     515.786   14490.748      38.438    2294.217      16.144      172.24     760511.    0.6873
        4.62      0.1236      0.3169      0.1037      0.0405      19.590     342.974     503.982   14608.030      38.749    2241.710      15.648      172.29     761305.    0.6585
        5.54      0.1484      0.3685      0.1011      0.0407      19.706     345.007     491.308   14694.639      38.979    2185.336      15.165      172.35     762153.    0.6301
        6.47      0.1731      0.4166      0.0983      0.0408      19.772     346.172     477.682   14744.255      39.110    2124.730      14.695      172.42     763057.    0.6021
        7.39      0.1978      0.4613      0.0953      0.0408      19.780     346.304     463.021   14749.852      39.125    2059.517      14.238      172.50     764017.    0.5743
        8.31      0.2225      0.5029      0.0920      0.0407      19.719     345.242     447.271   14704.634      39.005    1989.459      13.796      172.59     765036.    0.5470
        9.24      0.2473      0.5415      0.0886      0.0404      19.584     342.879     430.453   14603.988      38.738    1914.653      13.369      172.69     766114.    0.5200
       10.16      0.2720      0.5772      0.0849      0.0400      19.372     339.161     412.643   14445.637      38.318    1835.436      12.956      172.80     767251.    0.4934
       11.09      0.2967      0.6103      0.0810      0.0394      19.081     334.063     393.931   14228.491      37.742    1752.204      12.558      172.93     768448.    0.4672
       12.01      0.3214      0.6409      0.0770      0.0386      18.710     327.568     374.399   13951.840      37.008    1665.327      12.172      173.06     769707.    0.4415
       12.93      0.3462      0.6689      0.0729      0.0377      18.258     319.659     354.122   13614.993      36.115    1575.134      11.797      173.20     771026.    0.4162
       13.86      0.3709      0.6946      0.0685      0.0366      17.725     310.319     333.163   13217.176      35.060    1481.910      11.433      173.35     772408.    0.3912
       14.78      0.3956      0.7179      0.0641      0.0353      17.108     299.526     311.579   12757.484      33.840    1385.904      11.078      173.52     773851.    0.3666
       15.71      0.4203      0.7387      0.0595      0.0339      16.407     287.260     289.421   12235.046      32.454    1287.346      10.729      173.69     775357.    0.3422
       16.63      0.4451      0.7572      0.0549      0.0323      15.622     273.500     266.738   11648.979      30.900    1186.449      10.386      173.88     776927.    0.3180
       17.55      0.4698      0.7730      0.0501      0.0305      14.749     258.228     243.575   10998.516      29.174    1083.421      10.045      174.07     778561.    0.2939
       18.48      0.4945      0.7860      0.0453      0.0285      13.790     241.432     219.982   10283.127      27.277     978.478       9.703      174.28     780258.    0.2698
       19.40      0.5193      0.7957      0.0403      0.0263      12.743     223.105     196.009    9502.544      25.206     871.848       9.356      174.49     782020.    0.2455
       20.32      0.5440      0.8016      0.0353      0.0240      11.609     203.252     171.714    8656.947      22.963     763.784       8.997      174.72     783846.    0.2210
       21.25      0.5687      0.8026      0.0303      0.0215      10.389     181.890     147.163    7747.106      20.550     654.583       8.616      174.96     785738.    0.1959
       22.17      0.5934      0.7968      0.0252      0.0188       9.085     159.055     122.434    6774.526      17.970     544.585       8.197      175.20     787694.    0.1700
       23.10      0.6182      0.7808      0.0201      0.0159       7.700     134.803      97.613    5741.581      15.230     434.183       7.711      175.46     789716.    0.1428
       24.02      0.6429      0.7475      0.0150      0.0129       6.238     109.209      72.796    4651.469      12.338     323.799       7.098      175.73     791801.    0.1135
       24.94      0.6676      0.6797      0.0099      0.0097       4.704      82.354      48.067    3507.642       9.304     213.804       6.216      176.00     793948.    0.0808
       25.87      0.6923      0.5219      0.0048      0.0064       3.100      54.270      23.455    2311.501       6.131     104.326       4.602      176.29     796138.    0.0418
       26.79      0.7171



         PROP RPM =       3700

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1143      0.0382      20.090     342.229     586.830   14981.185      38.665    2610.218      17.767      176.94     778896.    0.8068
        0.95      0.0247      0.0718      0.1125      0.0387      20.370     347.003     577.422   15190.175      39.204    2568.372      17.241      176.95     779506.    0.7767
        1.90      0.0495      0.1393      0.1105      0.0392      20.632     351.465     567.317   15385.510      39.708    2523.425      16.725      176.96     780165.    0.7468
        2.85      0.0742      0.2026      0.1084      0.0397      20.870     355.517     556.478   15562.888      40.166    2475.216      16.218      176.99     780875.    0.7172
        3.80      0.0989      0.2618      0.1061      0.0401      21.078     359.057     544.854   15717.836      40.566    2423.510      15.723      177.03     781637.    0.6880
