         10x8M-LH                 (10x8M-LH.dat)
         v2022-0915
         Simulation Date: 05/03/2023

         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS: (Underwater)
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Vtip (tip speed, fps)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =        100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       24.41      0.6690      0.7987      0.0748      0.0627      22.977     371.329     281.922   17133.707      41.953    1253.987       7.463      171.90     956504.    0.2606
       25.63      0.7024      0.8117      0.0665      0.0576      21.102     341.028     250.615   15735.562      38.529    1114.736       7.224      172.28     960347.    0.2378
       26.85      0.7359      0.8213      0.0581      0.0521      19.092     308.543     218.986   14236.689      34.859     974.049       6.977      172.68     964321.    0.2147
       28.07      0.7693      0.8264      0.0497      0.0462      16.955     274.016     187.174   12643.537      30.958     832.550       6.715      173.10     968425.    0.1910
       29.29      0.8028      0.8252      0.0412      0.0401      14.703     237.610     155.328   10963.686      26.845     690.899       6.426      173.53     972659.    0.1665
       30.51      0.8362      0.8146      0.0328      0.0337      12.345     199.515     123.603    9205.930      22.541     549.784       6.090      173.98     977022.    0.1408
       31.73      0.8697      0.7880      0.0245      0.0270       9.897     159.950      92.159    7380.353      18.071     409.921       5.664      174.45     981514.    0.1131
       32.96      0.9031      0.7289      0.0162      0.0201       7.373     119.159      61.157    5498.184      13.463     272.024       5.045      174.94     986134.    0.0820
       34.18      0.9366      0.5850      0.0082      0.0131       4.789      77.392      30.743    3570.989       8.744     136.746       3.905      175.44     990873.    0.0450
       35.40      0.9700      0.0335      0.0002      0.0058       2.133      34.478       0.758    1590.870       3.895       3.371       0.216      175.96     995543.    0.0004



         PROP RPM =       4000

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1800      0.0839      33.190     522.972     713.522   24749.494      59.085    3173.747      13.076      172.44     931063.    0.7263
        1.25      0.0335      0.0699      0.1777      0.0851      33.640     530.073     704.176   25085.559      59.887    3132.176      12.732      172.45     932307.    0.7026
        2.51      0.0670      0.1361      0.1751      0.0862      34.079     536.985     694.083   25412.666      60.668    3087.282      12.388      172.48     933666.    0.6787
        3.76      0.1004      0.1985      0.1724      0.0872      34.495     543.541     683.161   25722.910      61.409    3038.701      12.046      172.53     935145.    0.6547
        5.01      0.1339      0.2572      0.1694      0.0882      34.877     549.562     671.313   26007.873      62.089    2986.001      11.708      172.60     936748.    0.6308
        6.26      0.1674      0.3124      0.1661      0.0890      35.213     554.851     658.440   26258.156      62.687    2928.741      11.374      172.68     938480.    0.6069
        7.52      0.2009      0.3640      0.1626      0.0897      35.488     559.189     644.436   26463.449      63.177    2866.453      11.045      172.79     940344.    0.5831
        8.77      0.2344      0.4123      0.1587      0.0902      35.688     562.337     629.192   26612.420      63.532    2798.644      10.724      172.92     942343.    0.5593
       10.02      0.2678      0.4574      0.1546      0.0905      35.795     564.033     612.588   26692.680      63.724    2724.790      10.409      173.06     944480.    0.5357
       11.28      0.3013      0.4994      0.1500      0.0905      35.792     563.985     594.498   26690.424      63.719    2644.325      10.103      173.23     946757.    0.5122
       12.53      0.3348      0.5386      0.1450      0.0902      35.658     561.874     574.791   26590.508      63.480    2556.669       9.805      173.41     949175.    0.4888
       13.78      0.3683      0.5749      0.1396      0.0894      35.372     557.368     553.356   26377.271      62.971    2461.327       9.515      173.62     951735.    0.4654
       15.04      0.4017      0.6087      0.1338      0.0883      34.916     550.174     530.144   26036.840      62.158    2358.079       9.235      173.84     954437.    0.4422
       16.29      0.4352      0.6402      0.1275      0.0867      34.277     540.103     505.211   25560.234      61.021    2247.179       8.965      174.09     957282.    0.4190
       17.54      0.4687      0.6694      0.1208      0.0846      33.451     527.088     478.704   24944.277      59.550    2129.274       8.704      174.35     960268.    0.3960
       18.79      0.5022      0.6964      0.1137      0.0820      32.439     511.143     450.797   24189.703      57.749    2005.145       8.453      174.63     963394.    0.3732
       20.05      0.5357      0.7214      0.1064      0.0790      31.245     492.323     421.666   23299.029      55.622    1875.571       8.209      174.93     966660.    0.3505
       21.30      0.5691      0.7443      0.0988      0.0755      29.872     470.697     391.474   22275.613      53.179    1741.274       7.971      175.25     970065.    0.3279
       22.55      0.6026      0.7651      0.0909      0.0716      28.327     446.348     360.373   21123.305      50.428    1602.938       7.738      175.58     973606.    0.3055
       23.81      0.6361      0.7836      0.0829      0.0673      26.614     419.364     328.509   19846.277      47.379    1461.209       7.508      175.94     977284.    0.2830
       25.06      0.6696      0.7995      0.0747      0.0626      24.741     389.842     296.023   18449.145      44.044    1316.710       7.278      176.31     981097.    0.2604
       26.31      0.7031      0.8126      0.0664      0.0574      22.713     357.893     263.056   16937.162      40.434    1170.072       7.045      176.70     985045.    0.2376
       27.56      0.7365      0.8222      0.0580      0.0519      20.540     323.644     229.750   15316.359      36.565    1021.930       6.804      177.11     989127.    0.2144
       28.82      0.7700      0.8273      0.0495      0.0461      18.230     287.245     196.256   13593.771      32.453     872.948       6.548      177.54     993343.    0.1908
       30.07      0.8035      0.8262      0.0411      0.0399      15.794     248.868     162.730   11777.599      28.117     723.821       6.267      177.99     997692.    0.1662
       31.32      0.8370      0.8156      0.0326      0.0335      13.246     208.716     129.334    9877.410      23.581     575.276       5.939      178.45    1002173.    0.1404
       32.58      0.8704      0.7887      0.0243      0.0268      10.600     167.019      96.238    7904.133      18.870     428.068       5.523      178.94    1006788.    0.1127
       33.83      0.9039      0.7290      0.0160      0.0199       7.872     124.035      63.613    5869.941      14.013     282.949       4.915      179.43    1011533.    0.0815
       35.08      0.9374      0.5822      0.0080      0.0128       5.079      80.029      31.611    3787.333       9.042     140.605       3.786      179.95    1016400.    0.0443
       36.34      0.9709     -0.0003      0.0000      0.0056       2.203      34.715      -0.008    1642.854       3.922      -0.034      -0.002      180.49    1021150.    0.0000



         PROP RPM =       4100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1800      0.0839      35.722     549.154     749.665   26638.264      62.043    3334.511      12.765      176.75     954340.    0.7267
        1.28      0.0335      0.0700      0.1777      0.0850      36.208     556.619     739.847   27000.377      62.886    3290.838      12.428      176.76     955614.    0.7030
        2.57      0.0670      0.1362      0.1751      0.0861      36.681     563.885     729.243   27352.863      63.707    3243.673      12.092      176.79     957008.    0.6790
        3.85      0.1004      0.1986      0.1724      0.0872      37.129     570.776     717.768   27687.119      64.486    3192.632      11.758      176.84     958524.    0.6551
        5.14      0.1339      0.2574      0.1694      0.0881      37.541     577.107     705.320   27994.219      65.201    3137.266      11.428      176.91     960167.    0.6311
        6.42      0.1674      0.3125      0.1661      0.0890      37.903     582.668     691.795   28263.949      65.829    3077.105      11.102      177.00     961942.    0.6072
        7.71      0.2009      0.3642      0.1626      0.0897      38.199     587.229     677.082   28485.227      66.345    3011.662      10.781      177.11     963853.    0.5833
        8.99      0.2344      0.4125      0.1588      0.0902      38.415     590.541     661.065   28645.871      66.719    2940.418      10.467      177.24     965902.    0.5596
